Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
1265,SPTBN4,"['regulation of sodium ion transport', 'cytosol', 'axon hillock', 'node of Ranvier', 'transmission of nerve impulse', 'adult walking behavior', 'actin filament capping', 'PML body', 'regulation of peptidyl-serine phosphorylation', 'cardiac conduction', 'central nervous system projection neuron axonogenesis', 'ankyrin binding', 'cytoskeletal anchoring at plasma membrane', 'MAPK cascade', 'structural constituent of cytoskeleton', 'actin binding', 'negative regulation of heart rate', 'sensory perception of sound', 'fertilization', 'extracellular exosome', 'protein localization to plasma membrane', 'phosphatase binding', 'phospholipid binding', 'intercalated disc', 'positive regulation of multicellular organism growth', 'spectrin', 'axon initial segment', 'axon guidance', 'paranode region of axon', 'nuclear matrix', 'cell body fiber', 'adherens junction', 'plasma membrane', 'spectrin binding', 'endoplasmic reticulum to Golgi vesicle-mediated transport', 'clustering of voltage-gated sodium channels']",1,2,3,1,1
1266,RPS10,"['protein binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'nucleoplasm', 'nucleolus', 'ribosomal small subunit assembly', 'translational initiation', 'membrane', 'SRP-dependent cotranslational protein targeting to membrane', 'cytosolic small ribosomal subunit', 'structural constituent of ribosome', 'RNA binding', 'focal adhesion', 'viral transcription']",0,0,2,3,0
1267,RPS6KA3,"['cytosol', 'regulation of DNA-templated transcription in response to stress', 'cysteine-type endopeptidase inhibitor activity involved in apoptotic process', 'nucleoplasm', 'intracellular signal transduction', 'positive regulation of transcription by RNA polymerase II', 'response to lipopolysaccharide', 'toll-like receptor signaling pathway', 'skeletal system development', 'central nervous system development', 'cell cycle', 'negative regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'ATP binding', 'positive regulation of cell differentiation', 'magnesium ion binding', 'protein kinase binding', 'regulation of translation in response to stress', 'ribosomal protein S6 kinase activity', 'peptidyl-serine phosphorylation', 'positive regulation of cell growth']",4,0,0,2,1
1268,WASF3,"['regulation of cell shape', 'positive regulation of myelination', 'extracellular exosome', 'postsynapse', 'cytoplasm', 'lamellipodium assembly', 'cytoskeleton', 'modification of postsynaptic actin cytoskeleton', 'glutamatergic synapse', 'actin filament polymerization', 'oligodendrocyte development', 'lamellipodium', 'actin binding']",0,0,2,1,1
1269,RPS8,"['nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'nucleoplasm', 'translational initiation', 'extracellular exosome', 'maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)', 'endoplasmic reticulum', 'membrane', 'SRP-dependent cotranslational protein targeting to membrane', 'cytosolic small ribosomal subunit', 'structural constituent of ribosome', 'RNA binding', 'focal adhesion', 'viral transcription']",0,0,1,3,0
1270,PPIB,"['melanosome', 'peptidyl-prolyl cis-trans isomerase activity', 'endoplasmic reticulum chaperone complex', 'perinuclear region of cytoplasm', 'cyclosporin A binding', 'smooth endoplasmic reticulum', 'RNA polymerase binding', 'endoplasmic reticulum lumen', 'collagen binding', 'bone development', 'positive regulation by host of viral genome replication', 'extracellular exosome', 'chaperone-mediated protein folding', 'protein stabilization', 'protein peptidyl-prolyl isomerization', 'RNA binding', 'focal adhesion', 'positive regulation of multicellular organism growth', 'membrane', 'protein refolding', 'nucleus', 'unfolded protein binding']",0,0,2,1,1
1271,DNM1,"['microtubule binding', 'photoreceptor inner segment', 'positive regulation of synaptic vesicle endocytosis', 'GTPase activity', 'synaptic vesicle budding from presynaptic endocytic zone membrane', 'presynaptic endocytic zone membrane', 'microtubule', 'response to amyloid-beta', 'synaptic vesicle', 'SH3 domain binding', 'identical protein binding', 'protein kinase binding', 'clathrin-dependent endocytosis', 'GTP binding', 'nitric-oxide synthase binding', 'ephrin receptor signaling pathway', 'dendritic spine head', 'protein C-terminus binding', 'modulation of chemical synaptic transmission', 'postsynaptic endocytic zone membrane', 'Golgi apparatus', 'postsynaptic neurotransmitter receptor internalization', 'G protein-coupled receptor internalization', 'membrane coat', 'D2 dopamine receptor binding', 'regulation of synapse structure or activity', 'extracellular exosome', 'glutamatergic synapse', 'RNA binding', 'postsynaptic density', 'photoreceptor ribbon synapse', 'toxin transport', 'nucleoplasm', 'varicosity', 'endosome organization', 'protein-containing complex binding']",3,1,2,1,0
1272,RBFOX3,"['perikaryon', 'DNA binding', 'nervous system development', 'cytoplasm', 'nucleus', 'regulation of alternative mRNA splicing, via spliceosome', 'mRNA binding']",0,0,0,1,1
1273,RMND5A,"['protein binding', 'ubiquitin-protein transferase activity', 'metal ion binding', 'protein polyubiquitination', 'nucleoplasm', 'ubiquitin ligase complex', 'cytoplasm', 'GID complex', 'proteasome-mediated ubiquitin-dependent protein catabolic process']",0,0,0,3,0
1274,MAGI2,"['negative regulation of cell population proliferation', 'negative regulation of activin receptor signaling pathway', 'late endosome', 'planar cell polarity pathway involved in axis elongation', 'negative regulation of protein kinase B signaling', 'slit diaphragm', 'perinuclear region of cytoplasm', 'negative regulation of cell migration', 'positive regulation of neuron projection development', 'positive regulation of synaptic vesicle clustering', 'nerve growth factor signaling pathway', 'protein-containing complex', 'neuroligin clustering involved in postsynaptic membrane assembly', 'bicellular tight junction', 'dendrite', 'SMAD binding', 'glomerular visceral epithelial cell development', 'phosphatase binding', 'type II activin receptor binding', 'mitotic cell cycle arrest', 'beta-1 adrenergic receptor binding', 'postsynaptic density', 'receptor signaling complex adaptor activity', 'SMAD protein signal transduction', 'positive regulation of receptor internalization', 'plasma membrane', 'protein heterooligomerization', 'nucleus', 'positive regulation of phosphoprotein phosphatase activity']",2,0,2,2,1
1275,RGS7,"['G protein-coupled receptor signaling pathway', 'cytosol', 'protein folding', 'negative regulation of signal transduction', 'GTPase activity', 'intracellular signal transduction', 'plasma membrane', 'GTPase activator activity', 'G-protein beta-subunit binding', 'positive regulation of GTPase activity']",2,0,0,1,0
1276,LIN7C,"['protein transport', 'neurotransmitter secretion', 'PDZ domain binding', 'postsynaptic membrane', 'maintenance of epithelial cell apical/basal polarity', 'bicellular tight junction', 'presynapse', 'protein localization to basolateral plasma membrane', 'exocytosis', 'cytoplasm', 'cytoskeletal protein binding', 'L27 domain binding', 'MPP7-DLG1-LIN7 complex', 'morphogenesis of an epithelial sheet', 'basolateral plasma membrane', 'glutamatergic synapse', 'postsynaptic density', 'neuron projection']",1,2,2,1,1
1277,CPSF7,"['protein binding', 'mRNA cleavage and polyadenylation specificity factor complex', 'messenger ribonucleoprotein complex assembly', 'mRNA alternative polyadenylation', 'cytoplasm', 'membrane', 'termination of RNA polymerase II transcription', 'pre-mRNA cleavage required for polyadenylation', 'mRNA splicing, via spliceosome', 'RNA binding', 'protein heterotetramerization']",0,0,1,1,0
1278,HSPA9,"['cellular response to heat', 'misfolded protein binding', 'nucleolus', 'cellular response to unfolded protein', 'interleukin-12-mediated signaling pathway', 'extracellular exosome', 'ATPase activity, coupled', 'unfolded protein binding', 'ATP binding', 'iron-sulfur cluster assembly', 'protein refolding', 'mitochondrial nucleoid', 'negative regulation of apoptotic process', 'ubiquitin protein ligase binding', 'negative regulation of erythrocyte differentiation', 'heat shock protein binding', 'RNA binding', 'focal adhesion', 'chaperone cofactor-dependent protein refolding', 'protein folding chaperone']",2,0,2,3,0
1279,CIRBP,"['protein binding', 'negative regulation of translation', 'spliceosomal complex', 'nucleoplasm', 'nucleolus', 'poly(U) RNA binding', ""mRNA 3'-UTR binding"", 'cytoplasmic stress granule', 'translation repressor activity', 'positive regulation of mRNA splicing, via spliceosome', 'mRNA stabilization', 'small ribosomal subunit rRNA binding', 'response to cold', 'stress granule assembly', 'response to UV', 'positive regulation of translation']",1,0,1,1,0
1280,NAP1L2,"['positive regulation of histone H3-K9 acetylation', 'positive regulation of neuron differentiation', 'chromatin binding', 'nucleus', 'nucleosome assembly', 'positive regulation of histone H3-K14 acetylation', 'regulation of stem cell division', 'histone binding']",0,0,1,1,0
1281,KSR2,"['protein binding', 'metal ion binding', 'cytosol', 'Ras protein signal transduction', 'calcium-mediated signaling', 'protein phosphorylation', 'plasma membrane', 'ATP binding', 'protein serine/threonine kinase activity', 'positive regulation of cold-induced thermogenesis']",4,0,0,1,1
1282,RPL24,"['cytoplasmic translation', 'mitotic cell cycle checkpoint', 'endoplasmic reticulum', 'exit from mitosis', 'SRP-dependent cotranslational protein targeting to membrane', 'translational initiation', 'polysomal ribosome', 'cadherin binding', 'structural constituent of ribosome', 'optic nerve development', 'assembly of large subunit precursor of preribosome', 'viral transcription', 'ribosomal large subunit assembly', 'extracellular exosome', 'RNA binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'membrane', 'cytosolic large ribosomal subunit', 'synapse', 'retinal ganglion cell axon guidance', 'retina development in camera-type eye']",0,0,1,4,1
1283,SGCE,"['dendrite membrane', 'muscle organ development', 'Golgi apparatus', 'cytoskeleton', 'cell-matrix adhesion', 'sarcolemma', 'integral component of plasma membrane', 'sarcoglycan complex']",0,0,3,0,1
1284,RPS2,"['nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'nucleoplasm', 'translational initiation', 'extracellular exosome', 'fibroblast growth factor binding', 'membrane', 'SRP-dependent cotranslational protein targeting to membrane', 'cadherin binding', 'rRNA processing', 'positive regulation of ubiquitin-protein transferase activity', 'cytosolic small ribosomal subunit', 'structural constituent of ribosome', 'focal adhesion', 'mRNA binding', 'enzyme binding', 'viral transcription']",0,0,1,3,0
1285,AGK,"['ceramide biosynthetic process', 'cytosol', 'glycerophospholipid biosynthetic process', 'integral component of mitochondrial inner membrane', 'ceramide kinase activity', 'mitochondrial intermembrane space', 'TIM22 mitochondrial import inner membrane insertion complex', 'mitochondrial outer membrane', 'protein insertion into mitochondrial inner membrane', 'lipid phosphorylation', 'acylglycerol kinase activity', 'ATP binding', 'NAD+ kinase activity', 'diacylglycerol kinase activity']",1,0,0,3,0
1286,KHDRBS1,"['cytosol', 'positive regulation of signal transduction', 'poly(U) RNA binding', 'Grb2-Sos complex', 'SH3/SH2 adaptor activity', 'SH3 domain binding', 'identical protein binding', 'G2/M transition of mitotic cell cycle', 'positive regulation of RNA export from nucleus', 'DNA binding', 'negative regulation of transcription, DNA-templated', 'regulation of alternative mRNA splicing, via spliceosome', 'cell surface receptor signaling pathway', 'cell population proliferation', 'cell cycle arrest', 'poly(A) binding', 'spermatogenesis', 'nucleoplasm', 'protein complex oligomerization', 'positive regulation of translational initiation', 'protein-containing complex binding']",2,1,0,2,1
1287,RPL18A,"['protein binding', 'nuclear-transcribed mRNA catabolic process, nonsense-mediated decay', 'cytoplasmic translation', 'polysomal ribosome', 'membrane', 'cytosolic large ribosomal subunit', 'SRP-dependent cotranslational protein targeting to membrane', 'structural constituent of ribosome', 'RNA binding', 'translational initiation', 'response to antineoplastic agent', 'postsynaptic density', 'viral transcription']",1,0,0,3,0
